cik,ticker,fiscal_year,curr_id,prev_id,similarity,label,review,heading,structural_rewrite
36377,FHB,2022,36377_FY2022_027,36377_FY2021_029,0.9691,CARRIED_FORWARD,,We operate in a highly competitive industry and market area.,
36377,FHB,2022,36377_FY2022_004,36377_FY2021_005,1.0,CARRIED_FORWARD,,Concentrated exposures to certain asset classes and individual obligors may unfavorably impact our operations.,
36377,FHB,2022,36377_FY2022_040,36377_FY2021_042,0.7853,MATERIALLY_REVISED,,Differences in regulation can affect our ability to compete effectively.,
36377,FHB,2022,36377_FY2022_024,36377_FY2021_026,1.0,CARRIED_FORWARD,,"Our accounting estimates and risk management processes and controls rely on analytical and forecasting techniques and models and assumptions, and actual results may differ from these estimates.",
36377,FHB,2022,36377_FY2022_006,36377_FY2021_007,0.9806,CARRIED_FORWARD,,"Certain of our businesses, our funding and financial products may be adversely affected by changes or the discontinuance of LIBOR.",
36377,FHB,2022,36377_FY2022_022,36377_FY2021_024,1.0,CARRIED_FORWARD,,"Our operations could be interrupted if certain external vendors on which we rely experience difficulty, terminate their services or fail to comply with banking laws and regulations.",
36377,FHB,2022,36377_FY2022_001,36377_FY2021_002,0.9263,CARRIED_FORWARD,,A sustained period of high inflation could pose a risk to the economy and the financial performance of the Bank.,
36377,FHB,2022,36377_FY2022_005,36377_FY2021_006,0.9386,CARRIED_FORWARD,,Our business is subject to interest rate risk and fluctuations in interest rates may adversely affect our earnings.,
36377,FHB,2022,36377_FY2022_008,36377_FY2021_009,1.0,CARRIED_FORWARD,,"Our business, profitability and liquidity may be adversely affected by deterioration in the credit quality of, or defaults by, third parties who owe us money, securities or other assets or whose securities or obligations we hold.",
36377,FHB,2022,,36377_FY2021_013,0.0,DROPPED,,"We may need to raise additional capital in the future, and such capital may not be available when needed or at all.",
36377,FHB,2022,,36377_FY2021_000,0.0,DROPPED,,Risks Related to BNPP’s Divestiture of Our Common Stock,
36377,FHB,2023,36377_FY2023_033,36377_FY2022_032,1.0,CARRIED_FORWARD,,We are required to act as a source of financial and managerial strength for our bank in times of stress.,
36377,FHB,2023,36377_FY2023_012,36377_FY2022_013,1.0,CARRIED_FORWARD,,We may not be able to attract and retain key personnel and other skilled employees.,
36377,FHB,2023,36377_FY2023_048,36377_FY2022_048,1.0,CARRIED_FORWARD,,"Future sales and issuances of our common stock, including sales as part of our equity-based compensation plans, could result in dilution of the percentage ownership of our stockholders and could lower our stock price.",
36377,FHB,2023,36377_FY2023_011,36377_FY2022_012,0.9748,CARRIED_FORWARD,,"Our ability to maintain, attract and retain customer relationships is highly dependent on our reputation.",
36377,FHB,2023,36377_FY2023_021,36377_FY2022_021,1.0,CARRIED_FORWARD,,We are subject to a variety of risks in connection with any sale of loans we may conduct.,
36377,FHB,2023,36377_FY2023_008,36377_FY2022_009,0.998,CARRIED_FORWARD,,We might underestimate the credit losses inherent in our loan and lease portfolio and have credit losses in excess of the amount we reserve for loan and lease losses.,
36377,FHB,2023,36377_FY2023_019,36377_FY2022_019,0.9628,CARRIED_FORWARD,,We may be adversely affected by changes in the actual or perceived soundness or condition of other financial institutions.,
36377,FHB,2023,36377_FY2023_035,36377_FY2022_034,1.0,CARRIED_FORWARD,,We may not pay dividends on our common stock in the future.,
36377,FHB,2023,36377_FY2023_005,36377_FY2022_005,0.9918,CARRIED_FORWARD,,Our business is subject to interest rate risk and fluctuations in interest rates may adversely affect our earnings.,
36377,FHB,2023,36377_FY2023_020,36377_FY2022_020,1.0,CARRIED_FORWARD,,Consumer protection initiatives related to the foreclosure process could materially affect our ability as a creditor to obtain remedies.,
36377,FHB,2023,36377_FY2023_015,36377_FY2022_016,1.0,CARRIED_FORWARD,,"The appraisals and other valuation techniques we use in evaluating and monitoring loans secured by real property, OREO and repossessed personal property may not accurately describe the net value of the asset.",
36377,FHB,2023,36377_FY2023_044,36377_FY2022_043,1.0,CARRIED_FORWARD,,We may be subject to litigation risk pertaining to our fiduciary responsibilities.,
36377,FHB,2023,36377_FY2023_043,36377_FY2022_042,1.0,CARRIED_FORWARD,,We are subject to environmental liability risk associated with our bank branches and any real estate collateral we acquire upon foreclosure.,
36377,FHB,2023,36377_FY2023_018,36377_FY2022_018,1.0,CARRIED_FORWARD,,Employee misconduct or mistakes could expose us to significant legal liability and reputational harm.,
36377,FHB,2023,36377_FY2023_028,36377_FY2022_028,1.0,CARRIED_FORWARD,,"New lines of business, products, product enhancements or services may subject us to additional risks.",
36377,FHB,2023,36377_FY2023_042,36377_FY2022_041,1.0,CARRIED_FORWARD,,Our use of third-party vendors and our other ongoing third-party business relationships are subject to increasing regulatory requirements and attention.,
36377,FHB,2023,36377_FY2023_030,36377_FY2022_030,0.9901,CARRIED_FORWARD,,We continually encounter technological change.,
36377,FHB,2023,36377_FY2023_004,36377_FY2022_004,1.0,CARRIED_FORWARD,,Concentrated exposures to certain asset classes and individual obligors may unfavorably impact our operations.,
36377,FHB,2023,36377_FY2023_045,36377_FY2022_045,0.994,CARRIED_FORWARD,,"Severe weather, hurricanes, tsunamis, natural disasters, pandemics, acts of war or terrorism or other external events could significantly impact our business.",
36377,FHB,2023,36377_FY2023_010,36377_FY2022_011,0.9912,CARRIED_FORWARD,,Our liquidity is dependent on dividends from First Hawaiian Bank.,
36377,FHB,2023,36377_FY2023_006,36377_FY2022_007,0.9772,CARRIED_FORWARD,,The value of the investment securities we own may decline in the future.,
36377,FHB,2023,36377_FY2023_034,36377_FY2022_033,1.0,CARRIED_FORWARD,,We are subject to capital adequacy requirements and may be subject to more stringent capital requirements.,
36377,FHB,2023,36377_FY2023_040,36377_FY2022_039,1.0,CARRIED_FORWARD,,"Regulations relating to privacy, information security and data protection could increase our costs, affect or limit how we collect and use personal information and adversely affect our business opportunities.",
36377,FHB,2023,36377_FY2023_014,36377_FY2022_015,1.0,CARRIED_FORWARD,,We are dependent on the use of data and modeling both in our management decision-making generally and in meeting regulatory expectations in particular.,
36377,FHB,2023,36377_FY2023_009,36377_FY2022_010,0.9388,CARRIED_FORWARD,,Loss of deposits could increase our funding costs.,
36377,FHB,2023,36377_FY2023_041,36377_FY2022_040,1.0,CARRIED_FORWARD,,Differences in regulation can affect our ability to compete effectively.,
36377,FHB,2023,36377_FY2023_000,36377_FY2022_000,0.9652,CARRIED_FORWARD,,"Our business may be adversely affected by conditions in the financial markets and economic conditions generally and in Hawaii, Guam and Saipan in particular.",
36377,FHB,2023,36377_FY2023_016,36377_FY2022_017,0.9891,CARRIED_FORWARD,,"The occurrence of fraudulent activity, breaches or failures of our information security controls or cybersecurity-related incidents could have a material adverse effect on our business, financial condition or results of operations.",
36377,FHB,2023,36377_FY2023_026,36377_FY2022_026,1.0,CARRIED_FORWARD,,Geographic concentration in our existing markets may unfavorably impact our operations.,
36377,FHB,2023,36377_FY2023_027,36377_FY2022_027,0.9974,CARRIED_FORWARD,,We operate in a highly competitive industry and market area.,
36377,FHB,2023,36377_FY2023_049,36377_FY2022_049,1.0,CARRIED_FORWARD,,Certain banking laws and certain provisions of our certificate of incorporation may have an anti-takeover effect.,
36377,FHB,2023,36377_FY2023_001,36377_FY2022_001,0.9918,CARRIED_FORWARD,,A sustained period of high inflation could pose a risk to the economy and the financial performance of the Bank.,
36377,FHB,2023,36377_FY2023_024,36377_FY2022_024,1.0,CARRIED_FORWARD,,"Our accounting estimates and risk management processes and controls rely on analytical and forecasting techniques and models and assumptions, and actual results may differ from these estimates.",
36377,FHB,2023,36377_FY2023_038,36377_FY2022_037,1.0,CARRIED_FORWARD,,Increases in FDIC insurance premiums may adversely affect our earnings.,
36377,FHB,2023,36377_FY2023_036,36377_FY2022_035,1.0,CARRIED_FORWARD,,Rulemaking changes implemented by the CFPB have in the past resulted and may in the future result in higher regulatory and compliance costs that may adversely affect our results of operations.,
36377,FHB,2023,36377_FY2023_046,36377_FY2022_046,0.9911,CARRIED_FORWARD,,Climate change could have a material negative impact on us and our customers.,
36377,FHB,2023,36377_FY2023_047,36377_FY2022_047,0.996,CARRIED_FORWARD,,"Our stock price may be volatile, and you could lose part or all of your investment as a result.",
36377,FHB,2023,36377_FY2023_023,36377_FY2022_023,1.0,CARRIED_FORWARD,,We depend on the accuracy and completeness of information about customers and counterparties.,
36377,FHB,2023,36377_FY2023_037,36377_FY2022_036,1.0,CARRIED_FORWARD,,"Litigation and regulatory actions, including possible enforcement actions, could subject us to significant fines, penalties, judgments or other requirements resulting in increased expenses or restrictions on our business activities.",
36377,FHB,2023,36377_FY2023_002,36377_FY2022_002,0.9854,CARRIED_FORWARD,,"Our business is significantly dependent on the real estate markets in which we operate, as a significant percentage of our loan portfolio is secured by real estate.",
36377,FHB,2023,36377_FY2023_013,36377_FY2022_014,1.0,CARRIED_FORWARD,,"If our techniques for managing risk are ineffective, we may be exposed to material unanticipated losses.",
36377,FHB,2023,36377_FY2023_025,36377_FY2022_025,1.0,CARRIED_FORWARD,,Changes in our accounting policies or in accounting standards could materially affect how we report our financial results and condition.,
36377,FHB,2023,36377_FY2023_039,36377_FY2022_038,1.0,CARRIED_FORWARD,,"Non-compliance with the USA PATRIOT Act, the Bank Secrecy Act or other laws and regulations could result in fines or sanctions against us.",
36377,FHB,2023,36377_FY2023_031,36377_FY2022_031,0.9755,CARRIED_FORWARD,,"The banking industry is highly regulated, and the regulatory framework, together with any future legislative or regulatory changes, may have a significant adverse effect on our operations.",
36377,FHB,2023,36377_FY2023_003,36377_FY2022_003,0.9859,CARRIED_FORWARD,,Our business is subject to risk arising from conditions in the commercial real estate market.,
36377,FHB,2023,36377_FY2023_022,36377_FY2022_022,1.0,CARRIED_FORWARD,,"Our operations could be interrupted if certain external vendors on which we rely experience difficulty, terminate their services or fail to comply with banking laws and regulations.",
36377,FHB,2023,36377_FY2023_029,36377_FY2022_029,1.0,CARRIED_FORWARD,,"We have dealer-centric automotive finance businesses, and a change in the key role of dealers within the automotive industry or our ability to maintain or build relationships with them could have an adverse effect on our business, results of operations, financial condition, or prospects.",
36377,FHB,2023,36377_FY2023_007,36377_FY2022_008,0.9867,CARRIED_FORWARD,,"Our business, profitability and liquidity may be adversely affected by deterioration in the credit quality of, or defaults by, third parties who owe us money, securities or other assets or whose securities or obligations we hold.",
36377,FHB,2023,36377_FY2023_017,,0.0377,NEW,,The development and use of AI present risks and challenges that may adversely impact our business.,
36377,FHB,2023,36377_FY2023_032,,0.036,NEW,,Fee revenues from overdraft protection programs constitute a portion of our noninterest income and may be subject to increased supervisory scrutiny.,
36377,FHB,2023,,36377_FY2022_044,0.0377,DROPPED,,"The COVID-19 pandemic has adversely affected, and may continue to adversely affect, us and our customers, counterparties, employees, and third-party service providers, and the adverse impacts on our business, financial position, results of operations, and prospects could be significant and are diffi",
36377,FHB,2023,,36377_FY2022_006,0.036,DROPPED,,"Certain of our businesses, our funding and financial products may be adversely affected by changes or the discontinuance of LIBOR.",
36377,FHB,2024,36377_FY2024_038,36377_FY2023_038,1.0,CARRIED_FORWARD,,Increases in FDIC insurance premiums may adversely affect our earnings.,
36377,FHB,2024,36377_FY2024_009,36377_FY2023_009,1.0,CARRIED_FORWARD,,Loss of deposits could increase our funding costs.,
36377,FHB,2024,36377_FY2024_019,36377_FY2023_019,1.0,CARRIED_FORWARD,,We may be adversely affected by changes in the actual or perceived soundness or condition of other financial institutions.,
36377,FHB,2024,36377_FY2024_025,36377_FY2023_025,0.9972,CARRIED_FORWARD,,Changes in our accounting policies or in accounting standards could materially affect how we report our financial results and condition.,
36377,FHB,2024,36377_FY2024_045,36377_FY2023_045,0.9756,CARRIED_FORWARD,,"Severe weather, hurricanes, tsunamis, natural disasters, pandemics, acts of war or terrorism or other external events could significantly impact our business.",
36377,FHB,2024,36377_FY2024_005,36377_FY2023_005,0.9799,CARRIED_FORWARD,,Our business is subject to interest rate risk and fluctuations in interest rates may adversely affect our earnings.,
36377,FHB,2024,36377_FY2024_043,36377_FY2023_043,1.0,CARRIED_FORWARD,,We are subject to environmental liability risk associated with our bank branches and any real estate collateral we acquire upon foreclosure.,
36377,FHB,2024,36377_FY2024_018,36377_FY2023_018,1.0,CARRIED_FORWARD,,Employee misconduct or mistakes could expose us to significant legal liability and reputational harm.,
36377,FHB,2024,36377_FY2024_040,36377_FY2023_040,1.0,CARRIED_FORWARD,,"Regulations relating to privacy, information security and data protection could increase our costs, affect or limit how we collect and use personal information and adversely affect our business opportunities.",
36377,FHB,2024,36377_FY2024_017,36377_FY2023_017,0.9892,CARRIED_FORWARD,,The development and use of AI present risks and challenges that may adversely impact our business.,
36377,FHB,2024,36377_FY2024_007,36377_FY2023_007,1.0,CARRIED_FORWARD,,"Our business, profitability and liquidity may be adversely affected by deterioration in the credit quality of, or defaults by, third parties who owe us money, securities or other assets or whose securities or obligations we hold.",
36377,FHB,2024,36377_FY2024_010,36377_FY2023_010,1.0,CARRIED_FORWARD,,Our liquidity is dependent on dividends from First Hawaiian Bank.,
36377,FHB,2024,36377_FY2024_035,36377_FY2023_035,1.0,CARRIED_FORWARD,,We may not pay dividends on our common stock in the future.,
36377,FHB,2024,36377_FY2024_027,36377_FY2023_027,0.9905,CARRIED_FORWARD,,We operate in a highly competitive industry and market area.,
36377,FHB,2024,36377_FY2024_041,36377_FY2023_041,0.9615,CARRIED_FORWARD,,Differences in regulation can affect our ability to compete effectively.,
36377,FHB,2024,36377_FY2024_028,36377_FY2023_028,1.0,CARRIED_FORWARD,,"New lines of business, products, product enhancements or services may subject us to additional risks.",
36377,FHB,2024,36377_FY2024_001,36377_FY2023_001,0.6734,MATERIALLY_REVISED,,Inflationary pressure could pose a risk to the economy and the financial performance of the Bank.,
36377,FHB,2024,36377_FY2024_044,36377_FY2023_044,1.0,CARRIED_FORWARD,,We may be subject to litigation risk pertaining to our fiduciary responsibilities.,
36377,FHB,2024,36377_FY2024_046,36377_FY2023_046,0.9828,CARRIED_FORWARD,,Climate change could have a material negative impact on us and our customers.,
36377,FHB,2024,36377_FY2024_000,36377_FY2023_000,0.9894,CARRIED_FORWARD,,"Our business may be adversely affected by conditions in the financial markets and economic conditions generally and in Hawaii, Guam and Saipan in particular.",
36377,FHB,2024,36377_FY2024_031,36377_FY2023_031,0.9737,CARRIED_FORWARD,,"The banking industry is highly regulated, and the regulatory framework, together with any future legislative or regulatory changes, may have a significant adverse effect on our operations.",
36377,FHB,2024,36377_FY2024_014,36377_FY2023_014,1.0,CARRIED_FORWARD,,We are dependent on the use of data and modeling both in our management decision-making generally and in meeting regulatory expectations in particular.,
36377,FHB,2024,36377_FY2024_003,36377_FY2023_003,0.9971,CARRIED_FORWARD,,Our business is subject to risk arising from conditions in the commercial real estate market.,
36377,FHB,2024,36377_FY2024_006,36377_FY2023_006,1.0,CARRIED_FORWARD,,The value of the investment securities we own may decline in the future.,
36377,FHB,2024,36377_FY2024_049,36377_FY2023_049,1.0,CARRIED_FORWARD,,Certain banking laws and certain provisions of our certificate of incorporation may have an anti-takeover effect.,
36377,FHB,2024,36377_FY2024_004,36377_FY2023_004,1.0,CARRIED_FORWARD,,Concentrated exposures to certain asset classes and individual obligors may unfavorably impact our operations.,
36377,FHB,2024,36377_FY2024_039,36377_FY2023_039,0.9893,CARRIED_FORWARD,,"Non-compliance with the USA PATRIOT Act, the Bank Secrecy Act or other laws and regulations could result in fines or sanctions against us.",
36377,FHB,2024,36377_FY2024_036,36377_FY2023_036,1.0,CARRIED_FORWARD,,Rulemaking changes implemented by the CFPB have in the past resulted and may in the future result in higher regulatory and compliance costs that may adversely affect our results of operations.,
36377,FHB,2024,36377_FY2024_022,36377_FY2023_022,1.0,CARRIED_FORWARD,,"Our operations could be interrupted if certain external vendors on which we rely experience difficulty, terminate their services or fail to comply with banking laws and regulations.",
36377,FHB,2024,36377_FY2024_011,36377_FY2023_011,0.9572,CARRIED_FORWARD,,"Our ability to maintain, attract and retain customer relationships is highly dependent on our reputation.",
36377,FHB,2024,36377_FY2024_015,36377_FY2023_015,1.0,CARRIED_FORWARD,,"The appraisals and other valuation techniques we use in evaluating and monitoring loans secured by real property, OREO and repossessed personal property may not accurately describe the net value of the asset.",
36377,FHB,2024,36377_FY2024_016,36377_FY2023_016,0.9935,CARRIED_FORWARD,,"The occurrence of fraudulent activity, breaches or failures of our information security controls or cybersecurity-related incidents could have a material adverse effect on our business, financial condition or results of operations.",
36377,FHB,2024,36377_FY2024_026,36377_FY2023_026,0.9868,CARRIED_FORWARD,,Geographic concentration in our existing markets may unfavorably impact our operations.,
36377,FHB,2024,36377_FY2024_048,36377_FY2023_048,1.0,CARRIED_FORWARD,,"Future sales and issuances of our common stock, including sales as part of our equity-based compensation plans, could result in dilution of the percentage ownership of our stockholders and could lower our stock price.",
36377,FHB,2024,36377_FY2024_037,36377_FY2023_037,1.0,CARRIED_FORWARD,,"Litigation and regulatory actions, including possible enforcement actions, could subject us to significant fines, penalties, judgments or other requirements resulting in increased expenses or restrictions on our business activities.",
36377,FHB,2024,36377_FY2024_033,36377_FY2023_033,1.0,CARRIED_FORWARD,,We are required to act as a source of financial and managerial strength for our bank in times of stress.,
36377,FHB,2024,36377_FY2024_023,36377_FY2023_023,1.0,CARRIED_FORWARD,,We depend on the accuracy and completeness of information about customers and counterparties.,
36377,FHB,2024,36377_FY2024_008,36377_FY2023_008,1.0,CARRIED_FORWARD,,We might underestimate the credit losses inherent in our loan and lease portfolio and have credit losses in excess of the amount we reserve for loan and lease losses.,
36377,FHB,2024,36377_FY2024_029,36377_FY2023_029,1.0,CARRIED_FORWARD,,"We have dealer-centric automotive finance businesses, and a change in the key role of dealers within the automotive industry or our ability to maintain or build relationships with them could have an adverse effect on our business, results of operations, financial condition, or prospects.",
36377,FHB,2024,36377_FY2024_024,36377_FY2023_024,0.9907,CARRIED_FORWARD,,"Our accounting estimates and risk management processes and controls rely on analytical and forecasting techniques and models and assumptions, and actual results may differ from these estimates.",
36377,FHB,2024,36377_FY2024_042,36377_FY2023_042,1.0,CARRIED_FORWARD,,Our use of third-party vendors and our other ongoing third-party business relationships are subject to increasing regulatory requirements and attention.,
36377,FHB,2024,36377_FY2024_032,36377_FY2023_032,0.9774,CARRIED_FORWARD,,Fee revenues from overdraft protection programs constitute a portion of our noninterest income and may be subject to increased supervisory scrutiny.,
36377,FHB,2024,36377_FY2024_030,36377_FY2023_030,0.9992,CARRIED_FORWARD,,We continually encounter technological change.,
36377,FHB,2024,36377_FY2024_034,36377_FY2023_034,1.0,CARRIED_FORWARD,,We are subject to capital adequacy requirements and may be subject to more stringent capital requirements.,
36377,FHB,2024,36377_FY2024_047,36377_FY2023_047,1.0,CARRIED_FORWARD,,"Our stock price may be volatile, and you could lose part or all of your investment as a result.",
36377,FHB,2024,36377_FY2024_002,36377_FY2023_002,0.998,CARRIED_FORWARD,,"Our business is significantly dependent on the real estate markets in which we operate, as a significant percentage of our loan portfolio is secured by real estate.",
36377,FHB,2024,36377_FY2024_021,36377_FY2023_021,1.0,CARRIED_FORWARD,,We are subject to a variety of risks in connection with any sale of loans we may conduct.,
36377,FHB,2024,36377_FY2024_013,36377_FY2023_013,1.0,CARRIED_FORWARD,,"If our techniques for managing risk are ineffective, we may be exposed to material unanticipated losses.",
36377,FHB,2024,36377_FY2024_020,36377_FY2023_020,0.9905,CARRIED_FORWARD,,Consumer protection initiatives related to the foreclosure process could materially affect our ability as a creditor to obtain remedies.,
36377,FHB,2024,36377_FY2024_012,36377_FY2023_012,0.9938,CARRIED_FORWARD,,We may not be able to attract and retain key personnel and other skilled employees.,
36377,FHB,2025,36377_FY2025_021,36377_FY2024_020,1.0,CARRIED_FORWARD,,Consumer protection initiatives related to the foreclosure process could materially affect our ability as a creditor to obtain remedies.,
36377,FHB,2025,36377_FY2025_003,36377_FY2024_003,0.9943,CARRIED_FORWARD,,Our business is subject to risk arising from conditions in the commercial real estate market.,
36377,FHB,2025,36377_FY2025_008,36377_FY2024_007,1.0,CARRIED_FORWARD,,"Our business, profitability and liquidity may be adversely affected by deterioration in the credit quality of, or defaults by, third parties who owe us money, securities or other assets or whose securities or obligations we hold.",
36377,FHB,2025,36377_FY2025_033,36377_FY2024_033,1.0,CARRIED_FORWARD,,We are required to act as a source of financial and managerial strength for our bank in times of stress.,
36377,FHB,2025,36377_FY2025_026,36377_FY2024_025,1.0,CARRIED_FORWARD,,Changes in our accounting policies or in accounting standards could materially affect how we report our financial results and condition.,
36377,FHB,2025,36377_FY2025_032,36377_FY2024_031,0.9897,CARRIED_FORWARD,,"The banking industry is highly regulated, and the regulatory framework, together with any future legislative or regulatory changes, may have a significant adverse effect on our operations.",
36377,FHB,2025,36377_FY2025_018,36377_FY2024_017,1.0,CARRIED_FORWARD,,The development and use of AI present risks and challenges that may adversely impact our business.,
36377,FHB,2025,36377_FY2025_047,36377_FY2024_047,1.0,CARRIED_FORWARD,,"Our stock price may be volatile, and you could lose part or all of your investment as a result.",
36377,FHB,2025,36377_FY2025_027,36377_FY2024_026,1.0,CARRIED_FORWARD,,Geographic concentration in our existing markets may unfavorably impact our operations.,
36377,FHB,2025,36377_FY2025_009,36377_FY2024_008,1.0,CARRIED_FORWARD,,We might underestimate the credit losses inherent in our loan and lease portfolio and have credit losses in excess of the amount we reserve for loan and lease losses.,
36377,FHB,2025,36377_FY2025_025,36377_FY2024_024,0.9835,CARRIED_FORWARD,,"Our accounting estimates and risk management processes and controls rely on analytical and forecasting techniques and models and assumptions, and actual results may differ from these estimates.",
36377,FHB,2025,36377_FY2025_045,36377_FY2024_045,1.0,CARRIED_FORWARD,,"Severe weather, hurricanes, tsunamis, natural disasters, pandemics, acts of war or terrorism or other external events could significantly impact our business.",
36377,FHB,2025,36377_FY2025_012,36377_FY2024_011,1.0,CARRIED_FORWARD,,"Our ability to maintain, attract and retain customer relationships is highly dependent on our reputation.",
36377,FHB,2025,36377_FY2025_034,36377_FY2024_034,1.0,CARRIED_FORWARD,,We are subject to capital adequacy requirements and may be subject to more stringent capital requirements.,
36377,FHB,2025,36377_FY2025_019,36377_FY2024_018,1.0,CARRIED_FORWARD,,Employee misconduct or mistakes could expose us to significant legal liability and reputational harm.,
36377,FHB,2025,36377_FY2025_029,36377_FY2024_028,1.0,CARRIED_FORWARD,,"New lines of business, products, product enhancements or services may subject us to additional risks.",
36377,FHB,2025,36377_FY2025_024,36377_FY2024_023,1.0,CARRIED_FORWARD,,We depend on the accuracy and completeness of information about customers and counterparties.,
36377,FHB,2025,36377_FY2025_040,36377_FY2024_040,1.0,CARRIED_FORWARD,,"Regulations relating to privacy, information security and data protection could increase our costs, affect or limit how we collect and use personal information and adversely affect our business opportunities.",
36377,FHB,2025,36377_FY2025_048,36377_FY2024_048,0.8682,MATERIALLY_REVISED,,"Future sales and issuances of our common stock, including sales as part of our equity-based compensation plans, could result in dilution of the percentage ownership of our stockholders and could lower our stock price.",
36377,FHB,2025,36377_FY2025_000,36377_FY2024_000,0.947,CARRIED_FORWARD,,"Our business may be adversely affected by conditions in the financial markets and economic conditions generally and in Hawaii, Guam and Saipan in particular.",
36377,FHB,2025,36377_FY2025_005,36377_FY2024_005,0.9772,CARRIED_FORWARD,,Our business is subject to interest rate risk and fluctuations in interest rates may adversely affect our earnings.,
36377,FHB,2025,36377_FY2025_036,36377_FY2024_036,1.0,CARRIED_FORWARD,,Rulemaking changes implemented by the CFPB have in the past resulted and may in the future result in higher regulatory and compliance costs that may adversely affect our results of operations.,
36377,FHB,2025,36377_FY2025_020,36377_FY2024_019,1.0,CARRIED_FORWARD,,We may be adversely affected by changes in the actual or perceived soundness or condition of other financial institutions.,
36377,FHB,2025,36377_FY2025_041,36377_FY2024_041,0.9371,CARRIED_FORWARD,,Differences in regulation can affect our ability to compete effectively.,
36377,FHB,2025,36377_FY2025_023,36377_FY2024_022,1.0,CARRIED_FORWARD,,"Our operations could be interrupted if certain external vendors on which we rely experience difficulty, terminate their services or fail to comply with banking laws and regulations.",
36377,FHB,2025,36377_FY2025_030,36377_FY2024_029,1.0,CARRIED_FORWARD,,"We have dealer-centric automotive finance businesses, and a change in the key role of dealers within the automotive industry or our ability to maintain or build relationships with them could have an adverse effect on our business, results of operations, financial condition, or prospects.",
36377,FHB,2025,36377_FY2025_044,36377_FY2024_044,1.0,CARRIED_FORWARD,,We may be subject to litigation risk pertaining to our fiduciary responsibilities.,
36377,FHB,2025,36377_FY2025_049,36377_FY2024_049,1.0,CARRIED_FORWARD,,Certain banking laws and certain provisions of our certificate of incorporation may have an anti-takeover effect.,
36377,FHB,2025,36377_FY2025_037,36377_FY2024_037,1.0,CARRIED_FORWARD,,"Litigation and regulatory actions, including possible enforcement actions, could subject us to significant fines, penalties, judgments or other requirements resulting in increased expenses or restrictions on our business activities.",
36377,FHB,2025,36377_FY2025_011,36377_FY2024_010,1.0,CARRIED_FORWARD,,Our liquidity is dependent on dividends from First Hawaiian Bank.,
36377,FHB,2025,36377_FY2025_028,36377_FY2024_027,0.9407,CARRIED_FORWARD,,We operate in a highly competitive industry and market area.,
36377,FHB,2025,36377_FY2025_035,36377_FY2024_035,1.0,CARRIED_FORWARD,,We may not pay dividends on our common stock in the future.,
36377,FHB,2025,36377_FY2025_015,36377_FY2024_014,1.0,CARRIED_FORWARD,,We are dependent on the use of data and modeling both in our management decision-making generally and in meeting regulatory expectations in particular.,
36377,FHB,2025,36377_FY2025_010,36377_FY2024_009,1.0,CARRIED_FORWARD,,Loss of deposits could increase our funding costs.,
36377,FHB,2025,36377_FY2025_043,36377_FY2024_043,1.0,CARRIED_FORWARD,,We are subject to environmental liability risk associated with our bank branches and any real estate collateral we acquire upon foreclosure.,
36377,FHB,2025,36377_FY2025_014,36377_FY2024_013,0.9944,CARRIED_FORWARD,,"If our techniques for managing risk are ineffective, we may be exposed to material unanticipated losses.",
36377,FHB,2025,36377_FY2025_031,36377_FY2024_030,1.0,CARRIED_FORWARD,,We continually encounter technological change.,
36377,FHB,2025,36377_FY2025_002,36377_FY2024_002,1.0,CARRIED_FORWARD,,"Our business is significantly dependent on the real estate markets in which we operate, as a significant percentage of our loan portfolio is secured by real estate.",
36377,FHB,2025,36377_FY2025_022,36377_FY2024_021,1.0,CARRIED_FORWARD,,We are subject to a variety of risks in connection with any sale of loans we may conduct.,
36377,FHB,2025,36377_FY2025_004,36377_FY2024_004,1.0,CARRIED_FORWARD,,Concentrated exposures to certain asset classes and individual obligors may unfavorably impact our operations.,
36377,FHB,2025,36377_FY2025_038,36377_FY2024_038,1.0,CARRIED_FORWARD,,Increases in FDIC insurance premiums may adversely affect our earnings.,
36377,FHB,2025,36377_FY2025_046,36377_FY2024_046,0.5046,MATERIALLY_REVISED,,"Climate-related physical and transition risks could have a material negative impact on us and our customers, and divergent and evolving laws and regulations and stakeholder expectations regarding climate-related matters may subject us to additional, different and potentially conflicting requirements",
36377,FHB,2025,36377_FY2025_001,36377_FY2024_001,0.7284,MATERIALLY_REVISED,,Inflationary pressures could pose a risk to the economy and the financial performance of the Bank.,
36377,FHB,2025,36377_FY2025_017,36377_FY2024_016,1.0,CARRIED_FORWARD,,"The occurrence of fraudulent activity, breaches or failures of our information security controls or cybersecurity-related incidents could have a material adverse effect on our business, financial condition or results of operations.",
36377,FHB,2025,36377_FY2025_042,36377_FY2024_042,1.0,CARRIED_FORWARD,,Our use of third-party vendors and our other ongoing third-party business relationships are subject to increasing regulatory requirements and attention.,
36377,FHB,2025,36377_FY2025_013,36377_FY2024_012,1.0,CARRIED_FORWARD,,We may not be able to attract and retain key personnel and other skilled employees.,
36377,FHB,2025,36377_FY2025_016,36377_FY2024_015,1.0,CARRIED_FORWARD,,"The appraisals and other valuation techniques we use in evaluating and monitoring loans secured by real property, OREO and repossessed personal property may not accurately describe the net value of the asset.",
